# l3_l2/abs02.RSF.ASC - 4 data entries
10	0.16	50.0
20	0.08249999999999999	200.0
30	0.056666666666666664	450.0
40	0.04203125	800.0
50	0.0387	1250.0
60	0.03215277777777778	1800.0
70	0.02413265306122449	2450.0
80	0.02453125	3200.0
90	0.023796296296296295	4050.0
100	0.021425	5000.0


# l3_l2/bit02.RSF.ASC - 3 data entries
10	0.17333333333333334	37.5
20	0.09083333333333334	150.0
30	0.06259259259259259	337.5
40	0.04979166666666667	600.0
50	0.0388	937.5
60	0.035648148148148144	1350.0
70	0.02972789115646259	1837.5
80	0.027447916666666666	2400.0
90	0.026049382716049382	3037.5
100	0.02416666666666667	3750.0


# l3_l2/dia02.RSF.ASC - 2 data entries
10	0.735	25.0
20	0.86	100.0
30	0.9044444444444445	225.0
40	0.926875	400.0
50	0.9412	625.0
60	0.9511111111111111	900.0
70	0.9577551020408164	1225.0
80	0.963125	1600.0
90	0.9672222222222222	2025.0
100	0.9693	2500.0


# l3_l2/par02.RSF.ASC - 4 data entries
10	0.22	50.0
20	0.148125	200.0
30	0.145	450.0
40	0.144375	800.0
50	0.1413	1250.0
60	0.14215277777777777	1800.0
70	0.13903061224489793	2450.0
80	0.14015624999999998	3200.0
90	0.14064814814814813	4050.0
100	0.14182499999999998	5000.0


# l3_l2/ped02.RSF.ASC - 4 data entries
10	0.17500000000000002	50.0
20	0.095	200.0
30	0.07361111111111113	450.0
40	0.06609375	800.0
50	0.0609	1250.0
60	0.059166666666666666	1800.0
70	0.05602040816326531	2450.0
80	0.058085937500000004	3200.0
90	0.056512345679012345	4050.0
100	0.058425000000000005	5000.0


# l3_l2/pha02.RSF.ASC - 3 data entries
10	0.18000000000000002	37.5
20	0.11333333333333333	150.0
30	0.10666666666666667	337.5
40	0.10166666666666667	600.0
50	0.1028	937.5
60	0.09657407407407408	1350.0
70	0.09564625850340136	1837.5
80	0.09395833333333332	2400.0
90	0.09576131687242799	3037.5
100	0.0948	3750.0


# l3_l2/rea02.RSF.ASC - 6 data entries
10	0.25166666666666665	75.0
20	0.26333333333333336	300.0
30	0.26092592592592595	675.0
40	0.2678125	1200.0
50	0.26153333333333334	1875.0
60	0.27087962962962964	2700.0
70	0.26758503401360545	3675.0
80	0.2696875	4800.0
90	0.2712962962962963	6075.0
100	0.27216666666666667	7500.0


# l3_l2/uni02.RSF.ASC - 3 data entries
10	0.18000000000000002	37.5
20	0.07833333333333332	150.0
30	0.0637037037037037	337.5
40	0.048749999999999995	600.0
50	0.04	937.5
60	0.03027777777777778	1350.0
70	0.03020408163265306	1837.5
80	0.02453125	2400.0
90	0.02288065843621399	3037.5
100	0.02256666666666667	3750.0


