# abs02.RSF.ASC - 4 data entries
10	0.14669421487603307
20	0.06349206349206349
30	0.05332986472424558
40	0.04030339083878644
50	0.03710111495578623
60	0.030972856758935772
70	0.02325927395358064
80	0.02381496723060509
90	0.020649679990339332
100	0.026002352710518577


# bit02.RSF.ASC - 3 data entries
10	0.15426997245179064
20	0.08238851095993953
30	0.05827263267429761
40	0.04640095181439619
50	0.04011277713699859
60	0.03207023201648302
70	0.02849963631554585
80	0.02626632119087537
90	0.02483596989091495
100	0.023331045975884715


# dia02.RSF.ASC - 2 data entries
10	0.7644628099173554
20	0.8662131519274376
30	0.9079084287200833
40	0.9292088042831648
50	0.9429065743944636
60	0.9518946519752755
70	0.9586391588970442
80	0.9634202103337905
90	0.9674556213017751
100	0.9692187040486226


# par02.RSF.ASC - 4 data entries
10	0.19834710743801653
20	0.15192743764172337
30	0.1462018730489074
40	0.14381320642474718
50	0.1437908496732026
60	0.14263638806772375
70	0.14064669708391192
80	0.14429964944368237
90	0.14346093466972587
100	0.14292716400352906


# ped02.RSF.ASC - 4 data entries
10	0.16942148760330578
20	0.09920634920634921
30	0.06997918834547347
40	0.06603212373587151
50	0.06247597078046904
60	0.06019887127116367
70	0.05584209482245586
80	0.057422648986434996
90	0.05850742663929477
100	0.05695520047054211


# pha02.RSF.ASC - 3 data entries
10	0.15151515151515152
20	0.10279667422524565
30	0.10648629899410338
40	0.0973626809438826
50	0.0988081507112649
60	0.10077936038699276
70	0.09488858030813992
80	0.09429456891733984
90	0.09765326248842732
100	0.09446786262784694


# rea02.RSF.ASC - 6 data entries
10	0.256198347107438
20	0.2573696145124717
30	0.2682969129379119
40	0.26511996827285345
50	0.26733307702165837
60	0.26789393532204603
70	0.2677709449183363
80	0.2725702382766855
90	0.2730145312562895
100	0.273796686599353


# uni02.RSF.ASC - 3 data entries
10	0.15702479338842976
20	0.08843537414965986
30	0.060353798126951096
40	0.045211183819155266
50	0.038190439574522624
60	0.034668099973125505
70	0.029094756331415724
80	0.02494538434181781
90	0.023346616753210158
100	0.02110904159722903
