# l1_l0/abs02.RSF.ASC - 14737 data entries
10	0.22364388952976472	184212.5
20	0.1865075999185715	736850.0
30	0.20470018773608442	1657912.5
40	0.2283121564768947	2947400.0
50	0.24988572979575174	4605312.5
60	0.2674024187042438	6631650.0
70	0.281957325238571	9026412.5
80	0.2940624893974348	1.17896E7
90	0.3042538684440016	1.49212125E7
100	0.31291673339214127	1.842125E7


# l1_l0/bit02.RSF.ASC - 14201 data entries
10	0.6253045560171866	177512.5
20	0.862032955425671	710050.0
30	0.9318522952217743	1597612.5
40	0.9598563041335133	2840200.0
50	0.9736610661220838	4437812.5
60	0.9814192662488522	6390450.0
70	0.9862092063076904	8698112.5
80	0.9893639422399984	1.13608E7
90	0.9915506037220478	1.43785125E7
100	0.9931265896767959	1.775125E7


# l1_l0/dia02.RSF.ASC - 18561 data entries
10	0.7680464414634316	232012.5
20	0.8691424222832972	928050.0
30	0.8988846386389528	2088112.5
40	0.9143620696621968	3712200.0
50	0.9242256343947269	5800312.5
60	0.9311088961921308	8352450.0
70	0.9361240322862479	1.13686125E7
80	0.9399543397446264	1.48488E7
90	0.9429290075234072	1.87930125E7
100	0.9453614029416412	2.320125E7


# l1_l0/par02.RSF.ASC - 16671 data entries
10	0.47803431107911776	208387.5
20	0.5759718973066973	833550.0
30	0.6239446410599908	1875487.5
40	0.6516422980025198	3334200.0
50	0.669734269090033	5209687.5
60	0.6822807903278509	7501950.0
70	0.6914791174702712	1.02109875E7
80	0.698798231209884	1.33368E7
90	0.7044389569822929	1.68793875E7
100	0.7090971087517217	2.083875E7


# l1_l0/ped02.RSF.ASC - 14645 data entries
10	0.6223475588938168	183062.5
20	0.867810686241039	732250.0
30	0.936129130154394	1647562.5
40	0.9626163793103456	2929000.0
50	0.975471765107523	4576562.5
60	0.9826730207503456	6590250.0
70	0.9871018178524332	8970062.5
80	0.9900227466712256	1.1716E7
90	0.9920503521616539	1.48280625E7
100	0.9935154387163008	1.830625E7


# l1_l0/pha02.RSF.ASC - 16034 data entries
10	0.5818965947361855	200425.0
20	0.8566449419982517	801700.0
30	0.9322673346915661	1803825.0
40	0.9610923272421041	3206800.0
50	0.9748588499438489	5010625.0
60	0.9824441291422353	7215300.0
70	0.9870599975052978	9820825.0
80	0.9900733012660803	1.28272E7
90	0.9921457951236325	1.6234425E7
100	0.99363158912313	2.00425E7


# l1_l0/rea02.RSF.ASC - 27216 data entries
10	0.38995627572016256	340200.0
20	0.5023956496178719	1360800.0
30	0.5661195211966839	3061800.0
40	0.6034143977807116	5443200.0
50	0.6275193856554958	8505000.0
60	0.644224506417796	1.22472E7
70	0.6566830135934473	1.66698E7
80	0.6660953804747214	2.17728E7
90	0.6734798566202869	2.75562E7
100	0.6794685221928276	3.402E7


# l1_l0/uni02.RSF.ASC - 13920 data entries
10	0.5335897988505703	174000.0
20	0.8383886494252853	696000.0
30	0.9237751436781622	1566000.0
40	0.9562464080459667	2784000.0
50	0.971731178160898	4350000.0
60	0.9802678200830084	6264000.0
70	0.9854588171475334	8526000.0
80	0.9888456133261578	1.1136E7
90	0.991175828366685	1.4094E7
100	0.992845201149434	1.74E7

