# l1_l0/abs02
1000	231
2000	7125
3000	676139


# l1_l0/bit02
1000	124363
2000	460309
3000	810209


# l1_l0/dia02
1000	4167
2000	8633
3000	13403


# par02
1000	124125
2000	483701
3000	1087595


# ped02
1000	112779
2000	212575
3000	301539


# pha02
1000	120375
2000	466235
3000	1030741


# rea02
1000	113709
2000	430579
3000	897163


# uni02
1000	131209
2000	501249
3000	1128011
